,Position,Track Name,Artist,Streams,URL,date
81,82,Signs,Drake,2088263,https://open.spotify.com/track/5EnYT6F7wEcdege6mDHEfO,2017-09-10
82,83,Bounce Back,Big Sean,2071908,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2017-09-10
83,84,Tunnel Vision,Kodak Black,2070866,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2017-09-10
84,85,Look At Me!,XXXTENTACION,2029293,https://open.spotify.com/track/4ARPvK8DHLwt4oX65ZAFMw,2017-09-10
85,86,Say You Won't Let Go,James Arthur,2011292,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-09-10
86,87,Small Town Boy,Dustin Lynch,1990445,https://open.spotify.com/track/2YMhrXQYKkm4kXLcXKKd5z,2017-09-10
87,88,Carry On,XXXTENTACION,1988954,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2,2017-09-10
88,89,Bad and Boujee (feat. Lil Uzi Vert),Migos,1982318,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-09-10
89,90,More Than You Know,Axwell /\ Ingrosso,1978880,https://open.spotify.com/track/3PEgB3fkiojxms35ntsTgs,2017-09-10
90,91,What Ifs,Kane Brown,1959032,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W,2017-09-10
91,92,Neon Guts (feat. Pharrell Williams),Lil Uzi Vert,1937262,https://open.spotify.com/track/1MJErNPIQUoEMu4YUUmecm,2017-09-10
92,93,Depression & Obsession,XXXTENTACION,1926142,https://open.spotify.com/track/2H3wWrnO758y0fPH7Ilerg,2017-09-10
93,94,The Weekend,SZA,1924306,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57,2017-09-10
94,95,do re mi,blackbear,1920670,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY,2017-09-10
95,96,444+222,Lil Uzi Vert,1897859,https://open.spotify.com/track/1QgTBfRN5m81a5K01qens6,2017-09-10
96,97,T-Shirt,Migos,1893905,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2017-09-10
97,98,Leave Right Now,Thomas Rhett,1883240,https://open.spotify.com/track/0wyja8xD9cNhDtfuY0dVMP,2017-09-10
98,99,Without You (feat. Sandro Cavazza),Avicii,1873147,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE,2017-09-10
99,100,Stay (with Alessia Cara),Zedd,1853602,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-09-10
100,101,Something Just Like This,The Chainsmokers,1850737,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-09-10
101,102,4 AM,2 Chainz,1844709,https://open.spotify.com/track/1nX9KhK3Fff27SnrIor2Yb,2017-09-10
102,103,Rich Love (with Seeb),OneRepublic,1838870,https://open.spotify.com/track/7aF09WaavZAmAWuUeYxlYD,2017-09-10
103,104,First Day Out,Tee Grizzley,1822240,https://open.spotify.com/track/3muBQDekYAg7jm6hDu6R0Z,2017-09-10
104,105,Go Flex,Post Malone,1820974,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,2017-09-10
105,106,Mama,Jonas Blue,1770516,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,2017-09-10
106,107,Candy Paint,Post Malone,1753315,https://open.spotify.com/track/4wdZdkEugVVorAfzqRqC6N,2017-09-10
107,108,Now Or Never,Halsey,1750365,https://open.spotify.com/track/7i2DJ88J7jQ8K7zqFX2fW8,2017-09-10
108,109,Everybody,Logic,1744474,https://open.spotify.com/track/7cGFbx7MP0H23iHZTZpqMM,2017-09-10
109,110,Your Song,Rita Ora,1736819,https://open.spotify.com/track/4c2W3VKsOFoIg2SFaO6DY5,2017-09-10
110,111,Ex Calling,6LACK,1732031,https://open.spotify.com/track/2RwmsAOxtiRezQPmvyejb8,2017-09-10
111,112,Plain Jane,A$AP Ferg,1731180,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,2017-09-10
112,113,Closer,The Chainsmokers,1728592,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-09-10
113,114,Save Me,XXXTENTACION,1723603,https://open.spotify.com/track/2UwbhMie1EAYuTZ0QXeMwl,2017-09-10
114,115,wokeuplikethis*,Playboi Carti,1720437,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt,2017-09-10
115,116,Swang,Rae Sremmurd,1716759,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,2017-09-10
116,117,Issues,Julia Michaels,1690785,https://open.spotify.com/track/0xG0SHshCStMEyNbNC5d4k,2017-09-10
117,118,Sky Walker (feat. Travis Scott),Miguel,1687423,https://open.spotify.com/track/1DRW9bQzt2SE8f7H4KJZyL,2017-09-10
118,119,Broccoli (feat. Lil Yachty),DRAM,1680994,https://open.spotify.com/track/7yyRTcZmCiyzzJlNzGC9Ol,2017-09-10
119,120,Portland,Drake,1680398,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h,2017-09-10
120,121,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1677688,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,2017-09-10
121,122,Losin Control,Russ,1668833,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d,2017-09-10
122,123,Saved,Khalid,1660310,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU,2017-09-10
123,124,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,1659823,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-09-10
124,125,Starboy,The Weeknd,1657423,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-09-10
125,126,Money Longer,Lil Uzi Vert,1655260,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ,2017-09-10
126,127,Caroline,Aminé,1637106,https://open.spotify.com/track/5hTpBe8h35rJ67eAWHQsJx,2017-09-10
127,128,8TEEN,Khalid,1635319,https://open.spotify.com/track/5bgwqaRSS3M8WHWruHgSL5,2017-09-10
128,129,beibs in the trap,Travis Scott,1630239,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8,2017-09-10
129,130,X (feat. Future),21 Savage,1625872,https://open.spotify.com/track/6fwdbPMwP1zVStm8FybmkO,2017-09-10
130,131,White Iverson,Post Malone,1623688,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,2017-09-10
131,132,Fake Love,Drake,1615071,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-09-10
132,133,Most Girls,Hailee Steinfeld,1613702,https://open.spotify.com/track/2mfUa8bLs2s5N4VaqJZ4lZ,2017-09-10
133,134,Dark Queen,Lil Uzi Vert,1610389,https://open.spotify.com/track/2ZdCrBA52bb4pIG3tOOZiQ,2017-09-10
134,135,Hurricane,Luke Combs,1576002,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1,2017-09-10
135,136,No Promises (feat. Demi Lovato),Cheat Codes,1562801,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,2017-09-10
136,137,Despacito (Featuring Daddy Yankee),Luis Fonsi,1548169,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,2017-09-10
137,138,Heartache On The Dance Floor,Jon Pardi,1518871,https://open.spotify.com/track/0w3Q14i073jLoew1hgJkwD,2017-09-10
138,139,ELEMENT.,Kendrick Lamar,1518193,https://open.spotify.com/track/1EaKU4dMbesXXd3BrLCtYG,2017-09-10
139,140,No Role Modelz,J. Cole,1512067,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2017-09-10
140,141,UnFazed (feat. The Weeknd),Lil Uzi Vert,1509886,https://open.spotify.com/track/5O8x1YlmLQopQHErxtDfi9,2017-09-10
141,142,pick up the phone,Young Thug,1507477,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr,2017-09-10
142,143,It Ain't Me (with Selena Gomez),Kygo,1504476,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-09-10
143,144,Felices los 4,Maluma,1493349,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn,2017-09-10
144,145,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,1490910,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH,2017-09-10
145,146,Everyday We Lit (feat. PnB Rock),YFN Lucci,1479386,https://open.spotify.com/track/4PzovBqgnSHKd8opsP7IVM,2017-09-10
146,147,Audi.,Smokepurpp,1475784,https://open.spotify.com/track/56kXYt4KRoUq3rzkPdjquB,2017-09-10
147,148,Myself,NAV,1473533,https://open.spotify.com/track/05nbZ1xxVNwUTcGwLbp7CN,2017-09-10
148,149,What They Want,Russ,1468374,https://open.spotify.com/track/3pndPhlQWjuSoXhcIIdBjv,2017-09-10
149,150,Life Changes,Thomas Rhett,1459864,https://open.spotify.com/track/4Vxu50qVrQcycjRyJQaZLC,2017-09-10
150,151,PRBLMS,6LACK,1459357,https://open.spotify.com/track/2wf9bp4MkChojtljddWpbO,2017-09-10
151,152,Rollin (feat. Future & Khalid),Calvin Harris,1448989,https://open.spotify.com/track/0lMbuWUpfTWhEmOKxppEau,2017-09-10
152,153,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,1444034,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2017-09-10
153,154,Bad Liar,Selena Gomez,1427634,https://open.spotify.com/track/1sCxVKWImDZSZKvG0U9B23,2017-09-10
154,155,Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,1406963,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg,2017-09-10
155,156,Why,Sabrina Carpenter,1403765,https://open.spotify.com/track/2jYmK1cb3Uya6FFsocdpzO,2017-09-10
156,157,Boss,Lil Pump,1399924,https://open.spotify.com/track/4CHp6dRZTeFAu4bSOxfH7Y,2017-09-10
157,158,Orlando,XXXTENTACION,1394850,https://open.spotify.com/track/05bnEv2dpFzmGVLGdjD9UP,2017-09-10
158,159,One Dance,Drake,1381232,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017-09-10
159,160,In Case You Didn't Know,Brett Young,1378219,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw,2017-09-10
160,161,If I'm Lucky,Jason Derulo,1374389,https://open.spotify.com/track/6eUncuJutsFi9BGO1JaBHh,2017-09-10
161,162,When It Rains It Pours,Luke Combs,1369589,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l,2017-09-10
162,163,Patty Cake,Kodak Black,1362635,https://open.spotify.com/track/0bXFIF7iL17TYLyx8JHziM,2017-09-10
163,164,RAF,A$AP Mob,1362398,https://open.spotify.com/track/4pdgV8qr9Oytcv6thCdiIZ,2017-09-10
164,165,Neighbors,J. Cole,1362342,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy,2017-09-10
165,166,Bad At Love,Halsey,1356456,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl,2017-09-10
166,167,You Was Right,Lil Uzi Vert,1344010,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M,2017-09-10
167,168,Marry Me,Thomas Rhett,1332374,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc,2017-09-10
168,169,Super Far,LANY,1328460,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E,2017-09-10
169,170,Reggaetón Lento (Remix),CNCO,1328137,https://open.spotify.com/track/3zoYkqS4y2BsGVShPL2nTE,2017-09-10
170,171,Gyalchester,Drake,1322687,https://open.spotify.com/track/6UjfByV1lDLW0SOVQA4NAi,2017-09-10
171,172,Rolex,Ayo & Teo,1321099,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt,2017-09-10
172,173,Escápate Conmigo,Wisin,1305737,https://open.spotify.com/track/2cnKEkpVUSV4wnjQiTWfH6,2017-09-10
173,174,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",PnB Rock,1301161,https://open.spotify.com/track/5de7ci7TFqbQ1PFgKAD7MR,2017-09-10
174,175,Don't,Bryson Tiller,1289571,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,2017-09-10
175,176,Sixteen,Thomas Rhett,1288057,https://open.spotify.com/track/3pJkBPHadRAxBBo484RipI,2017-09-10
176,177,Dead Inside (Interlude),XXXTENTACION,1284703,https://open.spotify.com/track/2vQwlW8H1jFveGNXwZfJCV,2017-09-10
177,178,Get Low (with Liam Payne),Zedd,1280315,https://open.spotify.com/track/1CKd1PnqfYx0H12V9MSaIY,2017-09-10
178,179,Idfc,blackbear,1277701,https://open.spotify.com/track/6y6jbcPG4Yn3Du4moXaenr,2017-09-10
179,180,From The D To The A (feat. Lil Yachty),Tee Grizzley,1273491,https://open.spotify.com/track/2NyrXRn4tancYPW6JwtTl2,2017-09-10
180,181,No Such Thing as a Broken Heart,Old Dominion,1271788,https://open.spotify.com/track/0OlS52TmtK2gPaEtdmr7DN,2017-09-10
181,182,I Feel It Coming,The Weeknd,1262462,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-09-10
182,183,Falls (feat. Sasha Sloan),ODESZA,1250287,https://open.spotify.com/track/6oNZ0WxqptE7V0qpjtyJ4a,2017-09-10
183,184,Flex Like Ouu,Lil Pump,1248933,https://open.spotify.com/track/3kkObn08oHrNmCFHSNR0jD,2017-09-10
184,185,D Rose,Lil Pump,1245151,https://open.spotify.com/track/3CbZJbqh43varroTwUlwSB,2017-09-10
185,186,Do I Make You Wanna,Billy Currington,1244714,https://open.spotify.com/track/3I7krC8kr0gFR7P6vInR1I,2017-09-10
186,187,Numb,21 Savage,1244543,https://open.spotify.com/track/0G149jkGWKwrPXUGkEDgWM,2017-09-10
187,188,The Night We Met,Lord Huron,1234825,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,2017-09-10
188,189,Met Gala (feat. Offset),Gucci Mane,1226102,https://open.spotify.com/track/2XaInsPPUkZRkY4uFJ3AHK,2017-09-10
189,190,Love So Soft,Kelly Clarkson,1225648,https://open.spotify.com/track/0o7glLPfZgns8ZF14Wlpf7,2017-09-10
190,191,Crew REMIX,GoldLink,1225239,https://open.spotify.com/track/5geeTRRcsIg0MS5TvtBtHU,2017-09-10
191,192,Love Scars,Trippie Redd,1224814,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z,2017-09-10
192,193,For Real,Lil Uzi Vert,1223847,https://open.spotify.com/track/3tcoEYOZUHKB3RKNByIN13,2017-09-10
193,194,Exchange,Bryson Tiller,1223737,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN,2017-09-10
194,195,Malibu,Miley Cyrus,1223477,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O,2017-09-10
195,196,Perfect,Ed Sheeran,1216809,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-09-10
196,197,Low Life,Future,1214796,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,2017-09-10
197,198,Run Me Dry,Bryson Tiller,1213311,https://open.spotify.com/track/5GG3knKdxKWrNboRijxeKF,2017-09-10
198,199,Me Rehúso,Danny Ocean,1211723,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2017-09-10
199,200,Some Way,NAV,1211671,https://open.spotify.com/track/7zxRMhXxJMQCeDDg0rKAVo,2017-09-10
0,1,rockstar,Post Malone,17453592,https://open.spotify.com/track/1OmcAT5Y8eg5bUPv9qJT4R,2017-09-17
1,2,1-800-273-8255,Logic,10574753,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,2017-09-17
2,3,Bodak Yellow,Cardi B,8801451,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM,2017-09-17
3,4,Bank Account,21 Savage,8238551,https://open.spotify.com/track/5eqK0tbzUPo2SoeZsov04s,2017-09-17
4,5,Too Good At Goodbyes - Edit,Sam Smith,7699622,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y,2017-09-17
5,6,XO TOUR Llif3,Lil Uzi Vert,7054746,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2017-09-17
6,7,Young Dumb & Broke,Khalid,6982370,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2017-09-17
7,8,Jocelyn Flores,XXXTENTACION,6768283,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2017-09-17
8,9,Look What You Made Me Do,Taylor Swift,6745868,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR,2017-09-17
9,10,Unforgettable,French Montana,6382381,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2017-09-17
10,11,Silence,Marshmello,6330353,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2017-09-17
11,12,Sorry Not Sorry,Demi Lovato,6176035,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex,2017-09-17
12,13,HUMBLE.,Kendrick Lamar,5720823,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2017-09-17
13,14,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,5531448,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc,2017-09-17
14,15,Havana,Camila Cabello,5479225,https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,2017-09-17
15,16,Mi Gente,J Balvin,5272862,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2017-09-17
16,17,Fuck Love (feat. Trippie Redd),XXXTENTACION,5243072,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2017-09-17
17,18,What Lovers Do (feat. SZA),Maroon 5,5078932,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt,2017-09-17
18,19,Congratulations,Post Malone,4990786,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2017-09-17
19,20,...Ready For It?,Taylor Swift,4769905,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM,2017-09-17
20,21,Dusk Till Dawn - Radio Edit,ZAYN,4767892,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,2017-09-17
21,22,BUTTERFLY EFFECT,Travis Scott,4759629,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX,2017-09-17
22,23,Rake It Up,Yo Gotti,4703981,https://open.spotify.com/track/6c7D34787LOtPm8tzhsLgH,2017-09-17
23,24,I Get The Bag (feat. Migos),Gucci Mane,4696769,https://open.spotify.com/track/1HTtUBEY3tuw2btgwwI2Ja,2017-09-17
24,25,New Rules,Dua Lipa,4538438,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2017-09-17
25,26,Feel It Still,Portugal. The Man,4522593,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,2017-09-17
26,27,Location,Khalid,4334427,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2017-09-17
27,28,Friends (with BloodPop®),Justin Bieber,4250751,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,2017-09-17
28,29,Strip That Down,Liam Payne,4204144,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2017-09-17
29,30,Love Galore (feat. Travis Scott),SZA,4182212,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs,2017-09-17
30,31,goosebumps,Travis Scott,4093775,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2017-09-17
31,32,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,4064212,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2017-09-17
32,33,Roll In Peace (feat. XXXTENTACION),Kodak Black,3903493,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI,2017-09-17
33,34,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,3844378,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2017-09-17
34,35,Despacito - Remix,Luis Fonsi,3755594,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2017-09-17
35,36,Magnolia,Playboi Carti,3703735,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,2017-09-17
36,37,Thunder,Imagine Dragons,3663941,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2017-09-17
37,38,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,3654523,https://open.spotify.com/track/6Q2FftbUG530lCtBI74bMH,2017-09-17
38,39,The Race,Tay-K,3643029,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX,2017-09-17
39,40,Glorious (feat. Skylar Grey),Macklemore,3618895,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR,2017-09-17
40,41,Slippery (feat. Gucci Mane),Migos,3564264,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE,2017-09-17
41,42,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,3546357,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,2017-09-17
42,43,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,3499176,https://open.spotify.com/track/7rdUtXasA973gmrr2Xxh3E,2017-09-17
43,44,Curve (feat. The Weeknd),Gucci Mane,3484246,https://open.spotify.com/track/1tp1xMJ1uaOktksskS0Fzs,2017-09-17
44,45,Believer,Imagine Dragons,3471850,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,2017-09-17
45,46,Attention,Charlie Puth,3465441,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2017-09-17
46,47,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,3439893,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2017-09-17
47,48,DNA.,Kendrick Lamar,3394626,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,2017-09-17
48,49,It's A Vibe,2 Chainz,3287842,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6,2017-09-17
49,50,Redbone,Childish Gambino,3263259,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,2017-09-17
50,51,Unforgettable,Thomas Rhett,3175459,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ,2017-09-17
51,52,I Like Me Better,Lauv,3161354,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2017-09-17
52,53,LOVE. FEAT. ZACARI.,Kendrick Lamar,3134728,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As,2017-09-17
53,54,Everybody Dies In Their Nightmares,XXXTENTACION,3096758,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,2017-09-17
54,55,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,3095496,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2017-09-17
55,56,Too Much To Ask,Niall Horan,3084887,https://open.spotify.com/track/3hRZsdTF5uyGA2uhNqEuhm,2017-09-17
56,57,Transportin',Kodak Black,2982422,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn,2017-09-17
57,58,Gucci Gang,Lil Pump,2883049,https://open.spotify.com/track/6foxplXS0YEq8cO374Lty4,2017-09-17
58,59,Body Like A Back Road,Sam Hunt,2870254,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,2017-09-17
59,60,Mask Off,Future,2854259,https://open.spotify.com/track/3rOSwuTsUlJp0Pu0MkN8r8,2017-09-17
60,61,Sauce It Up,Lil Uzi Vert,2816468,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5,2017-09-17
61,62,Slow Hands,Niall Horan,2650225,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh,2017-09-17
62,63,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,2618837,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n,2017-09-17
63,64,Relationship (feat. Future),Young Thug,2614241,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg,2017-09-17
64,65,Perplexing Pegasus,Rae Sremmurd,2613363,https://open.spotify.com/track/2nYwV62UABTH0NanrwVIdQ,2017-09-17
65,66,Shape of You,Ed Sheeran,2601813,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-09-17
66,67,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2557694,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,2017-09-17
67,68,Praying,Kesha,2495777,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA,2017-09-17
68,69,OMG,Camila Cabello,2365136,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp,2017-09-17
69,70,There's Nothing Holdin' Me Back,Shawn Mendes,2355240,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2017-09-17
70,71,Questions,Chris Brown,2330513,https://open.spotify.com/track/5XQMr19TL7Mfksq9zihbOu,2017-09-17
71,72,Plain Jane,A$AP Ferg,2319676,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,2017-09-17
72,73,That's What I Like,Bruno Mars,2302576,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-09-17
73,74,iSpy (feat. Lil Yachty),KYLE,2283031,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-09-17
74,75,No Complaints,Metro Boomin,2271803,https://open.spotify.com/track/6kig1UFggPUyZBCvXD3Wod,2017-09-17
75,76,2U (feat. Justin Bieber),David Guetta,2271258,https://open.spotify.com/track/3A7qX2QjDlPnazUsRk5y0M,2017-09-17
76,77,Would You Ever,Skrillex,2257340,https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r,2017-09-17
77,78,Lonely Together (feat. Rita Ora),Avicii,2231213,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,2017-09-17
78,79,do re mi (feat. Gucci Mane),blackbear,2226990,https://open.spotify.com/track/53mrVsi49rLHIaKBiSvElG,2017-09-17
79,80,Bad At Love,Halsey,2212182,https://open.spotify.com/track/7y9iMe8SOB6z3NoHE2OfXl,2017-09-17
80,81,Go Flex,Post Malone,2205733,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,2017-09-17
81,82,DNA,BTS,2191233,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2017-09-17
82,83,Tunnel Vision,Kodak Black,2153005,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2017-09-17
